id,order_id,nps_score
1954,2696,7
1955,461,9
1956,1350,8
1957,1961,8
1958,2881,8
1959,2051,9
1960,1847,9
1961,1664,8
1962,1206,8
1963,1698,7
1964,2967,0
1965,130,7
1966,1668,9
1967,743,0
1968,612,6
1969,2547,5
1970,2323,7
1971,1157,4
1972,2271,0
1973,528,6
1974,295,9
1975,1375,1
1976,2241,6
1977,635,2
1978,2365,9
1979,631,5
1980,947,9
1981,866,6
1982,2057,3
1983,2728,6
1984,114,4
1985,1457,9
1986,2477,9
1987,194,10
1988,764,1
1989,2180,10
1990,2977,9
1991,2999,10
1992,391,8
1993,1914,7
1994,2742,2
1995,1876,6
1996,139,8
1997,2801,7
1998,1632,0
1999,1069,0
2000,2896,8
2001,188,9
2002,1627,2
2003,779,6
2004,1862,10
2005,1706,7
2006,222,6
2007,429,3
2008,1409,0
2009,1037,9
2010,2331,1
2011,410,8
2012,2535,8
2013,2811,4
2014,1713,10
2015,931,8
2016,962,6
2017,358,9
2018,1525,10
2019,851,3
2020,2828,8
2021,2711,4
2022,4,6
2023,1931,9
2024,926,7
2025,1058,8
2026,2463,10
2027,2444,10
2028,2103,9
2029,1965,2
2030,229,4
2031,177,10
2032,1275,2
2033,1298,7
2034,1789,8
2035,492,5
2036,1781,10
2037,1304,2
2038,2504,9
2039,90,1
2040,1494,9
2041,1365,4
2042,165,6
2043,2707,4
2044,2111,6
2045,484,0
2046,886,4
2047,2664,3
2048,1510,0
2049,1342,3
2050,59,10
2051,299,8
2052,2370,0
2053,1880,10
2054,1523,9
2055,1517,5
2056,441,5
2057,1907,10
2058,1054,9
2059,2268,4
2060,2109,5
2061,489,10
2062,1788,5
2063,437,8
2064,322,9
2065,1173,5
2066,970,4
2067,1708,10
2068,2389,7
2069,152,8
2070,2193,9
2071,206,0
2072,2073,4
2073,1755,8
2074,1102,9
2075,1956,2
2076,343,10
2077,2697,0
2078,1207,3
2079,413,9
2080,2301,0
2081,924,4
2082,675,9
2083,746,3
2084,48,10
2085,141,7
2086,2891,6
2087,1057,8
2088,2807,9
2089,1028,9
2090,1893,7
2091,730,8
2092,781,6
2093,1970,1
2094,1684,7
2095,1520,10
2096,1690,3
2097,1114,6
2098,534,5
2099,2698,3
2100,2346,8
2101,1890,6
2102,1335,8
2103,640,3
2104,2745,0
2105,981,5
2106,2925,10
2107,867,5
2108,630,4
2109,440,9
2110,7,7
2111,1272,9
2112,706,5
2113,385,8
2114,1176,5
2115,984,9
2116,968,1
2117,2432,6
2118,875,8
2119,315,5
2120,267,10
2121,36,5
2122,857,10
2123,1341,10
2124,698,0
2125,567,6
2126,2304,10
2127,2400,7
2128,1043,4
2129,1013,9
2130,1435,4
2131,2726,4
2132,1180,5
2133,180,3
2134,2068,3
2135,511,6
2136,917,5
2137,2433,2
2138,2965,8
2139,249,9
2140,1296,10
2141,1053,0
2142,35,9
2143,454,5
2144,2945,3
2145,363,8
2146,1109,10
2147,337,3
2148,856,9
2149,2391,6
2150,30,5
2151,933,7
2152,1317,0
2153,1214,10
2154,1072,9
2155,757,8
2156,2505,4
2157,1766,10
2158,210,2
2159,2549,5
2160,2822,6
2161,2673,4
2162,2520,10
2163,502,1
2164,2203,8
2165,1559,9
2166,2969,7
2167,2986,10
2168,106,8
2169,2650,4
2170,1425,8
2171,2196,4
2172,1700,10
2173,2924,8
2174,932,2
2175,1656,7
2176,2322,5
2177,1262,1
2178,2230,9
2179,69,2
2180,596,10
2181,1236,9
2182,2820,5
2183,2339,10
2184,958,7
2185,1499,9
2186,783,9
2187,2352,10
2188,1726,0
2189,625,7
2190,680,9
2191,874,10
2192,2547,0
2193,1044,2
2194,1395,10
2195,24,4
2196,2512,10
2197,2473,0
2198,1448,9
2199,2079,7
2200,458,4
2201,419,7
2202,993,1
2203,2131,8
2204,150,4
2205,931,2
2206,843,9
2207,287,4
2208,118,9
2209,1821,7
2210,692,5
2211,229,2
2212,2646,7
2213,1374,9
2214,2453,9
2215,2623,2
2216,414,4
2217,1035,10
2218,956,8
2219,2947,10
2220,1233,6
2221,396,0
2222,31,9
2223,1192,9
2224,1800,0
2225,1798,5
2226,2212,9
2227,1770,0
2228,1615,7
2229,868,9
2230,2419,9
2231,2406,0
2232,1086,2
2233,2226,3
2234,1597,10
2235,2926,10
2236,2061,10
2237,2047,8
2238,991,3
2239,157,9
2240,2703,10
2241,2376,3
2242,1575,9
2243,2556,8
2244,2678,3
2245,1117,9
2246,202,5
2247,2442,3
2248,1750,8
2249,1253,8
2250,2423,8
2251,808,10
2252,1459,10
2253,1844,10
2254,1364,2
2255,22,9
2256,605,7
2257,2903,5
2258,515,5
2259,1552,10
2260,1710,6
2261,2491,6
2262,920,8
2263,852,0
2264,1776,0
2265,925,1
2266,2370,1
2267,471,10
2268,1401,7
2269,1792,5
2270,1451,3
2271,1581,3
2272,517,8
2273,2278,7
2274,2397,3
2275,1005,7
2276,651,8
2277,712,7
2278,2081,9
2279,2787,0
2280,718,9
2281,609,1
2282,406,5
2283,875,8
2284,1724,9
2285,2461,5
2286,233,6
2287,315,0
2288,870,10
2289,2778,1
2290,2243,7
2291,2673,10
2292,671,7
2293,1950,6
2294,1938,8
2295,2209,2
2296,2750,7
2297,2963,5
2298,667,3
2299,2126,2
2300,640,7
2301,2792,10
2302,1944,4
2303,2444,6
2304,2946,7
2305,865,10
2306,1024,1
2307,1130,4
2308,1169,8
2309,2735,10
2310,1038,4
2311,2321,3
2312,1714,9
2313,312,10
2314,231,3
2315,2088,4
2316,2753,6
2317,1402,6
2318,2233,7
2319,1529,10
2320,826,5
2321,438,10
2322,2875,8
2323,1831,0
2324,932,7
2325,2143,8
2326,689,0
2327,183,8
2328,163,9
2329,467,5
2330,2920,9
2331,964,10
2332,1899,9
2333,1165,10
2334,1989,10
2335,412,8
2336,894,9
2337,1051,1
2338,93,8
2339,2842,8
2340,2246,6
2341,408,9
2342,2871,7
2343,536,7
2344,2528,10
2345,1380,1
2346,1911,9
2347,2387,10
2348,37,3
2349,1556,3
2350,97,3
2351,924,6
2352,16,5
2353,274,6
2354,1478,0
2355,273,10
2356,263,8
2357,785,3
2358,762,5
2359,1405,9
2360,2773,1
2361,199,8
2362,1430,2
2363,1067,9
2364,1880,6
2365,428,6
2366,1125,4
2367,2826,1
2368,2568,10
2369,1226,0
2370,1040,9
2371,103,10
2372,2983,7
2373,940,3
2374,255,4
2375,2496,9
2376,57,6
2377,1881,7
2378,1378,9
2379,1237,9
2380,2957,4
2381,1434,10
2382,2430,8
2383,3000,6
2384,2986,6
2385,39,7
2386,1551,4
2387,987,8
2388,959,7
2389,254,2
2390,1635,2
2391,2891,8
2392,529,10
2393,939,9
2394,512,7
2395,897,8
2396,416,10
2397,1200,10
2398,2924,9
2399,1030,1
2400,2788,10
2401,582,7
2402,1377,0
2403,951,9
2404,2368,6
2405,2679,10
2406,504,0
2407,251,4
2408,1164,2
2409,2341,10
2410,2594,9
2411,2607,5
2412,1424,6
2413,415,9
2414,781,5
2415,603,6
2416,2743,9
2417,380,6
2418,1238,1
2419,1946,3
2420,1272,0
2421,2119,10
2422,1375,4
2423,2952,0
2424,2287,8
2425,795,4
2426,1706,10
2427,2189,10
2428,2165,5
2429,2407,6
2430,1601,10
2431,2911,8
2432,2686,2
2433,1252,9
2434,2635,7
2435,319,6
2436,864,10
2437,2600,6
2438,280,1
2439,65,5
2440,2932,10
2441,779,8
2442,1609,9
2443,815,8
2444,1341,9
2445,2574,2
2446,1858,3
2447,1376,3
2448,1599,8
2449,96,0
2450,2456,10
2451,900,6
2452,869,9
2453,2196,5
2454,2009,2
2455,496,7
2456,2649,10
2457,1423,8
2458,98,7
2459,2346,9
2460,1161,10
2461,944,9
2462,2771,5
2463,720,4
2464,343,4
2465,2114,5
2466,1874,5
2467,2,5
2468,786,10
2469,1716,6
2470,1002,10
2471,360,3
2472,33,3
2473,27,9
2474,1466,7
2475,1972,6
2476,2283,2
2477,1258,10
2478,782,6
2479,2007,8
2480,2018,0
2481,30,9
2482,787,6
2483,397,7
2484,320,4
2485,1244,0
2486,1784,10
2487,2077,9
2488,2015,9
2489,262,1
2490,687,6
2491,51,8
2492,1668,9
2493,844,8
2494,559,4
2495,2338,10
2496,2402,8
2497,1538,10
2498,1919,9
2499,112,4
2500,1802,10
2501,1035,10
2502,2868,8
2503,2566,6
2504,956,6
2505,222,7
2506,1281,10
2507,1687,8
2508,1774,6
2509,686,5
2510,2874,10
2511,2456,8
2512,491,7
2513,2053,8
2514,1205,0
2515,1839,7
2516,2426,10
2517,1429,3
2518,1179,3
2519,578,6
2520,34,8
2521,1804,9
2522,1257,2
2523,376,6
2524,1728,6
2525,1780,8
2526,1096,10
2527,2685,8
2528,2720,9
2529,1970,4
2530,190,10
2531,1946,0
2532,649,10
2533,517,8
2534,2766,10
2535,1240,9
2536,1761,9
2537,231,7
2538,677,0
2539,2016,8
2540,2445,9
2541,2850,1
2542,1881,5
2543,1735,6
2544,2743,8
2545,1362,1
2546,2144,9
2547,1468,1
2548,1696,10
2549,2193,8
2550,1765,8
2551,1091,10
2552,1504,6
2553,308,9
2554,1560,9
2555,684,9
2556,1961,9
2557,2698,2
2558,140,4
2559,829,2
2560,1344,9
2561,1308,9
2562,1477,4
2563,2101,0
2564,2588,7
2565,2213,1
2566,527,5
2567,2283,2
2568,1160,3
2569,950,5
2570,1272,5
2571,2432,8
2572,1072,9
2573,2267,2
2574,43,7
2575,495,5
2576,1088,2
2577,2880,8
2578,803,8
2579,1157,4
2580,641,10
2581,2951,6
2582,1973,9
2583,215,7
2584,1361,7
2585,1282,10
2586,1852,3
2587,2182,4
2588,1164,0
2589,1705,10
2590,2194,0
2591,1108,5
2592,1779,7
2593,326,3
2594,2258,5
2595,20,0
2596,520,10
2597,1911,8
2598,2523,3
2599,1574,8
2600,2992,4
2601,118,8
2602,742,7
2603,2187,8
2604,39,1
2605,892,4
2606,714,7
2607,2050,9
2608,135,9
2609,2176,8
2610,2594,6
2611,138,1
2612,462,7
2613,500,8
2614,781,10
2615,1461,1
2616,2541,5
2617,2606,8
2618,2931,5
2619,145,7
2620,2325,6
2621,862,10
2622,498,4
2623,1029,10
2624,1320,0
2625,1184,10
2626,969,7
2627,902,8
2628,2843,2
2629,518,5
2630,2662,0
2631,727,2
2632,28,8
2633,2776,8
2634,2425,10
2635,1602,9
2636,1402,0
2637,2963,2
2638,2619,2
2639,1903,5
2640,1119,10
2641,2975,10
2642,149,1
2643,801,9
2644,2517,7
2645,2205,10
2646,2492,6
2647,1049,10
2648,189,6
2649,860,0
2650,564,9
2651,2497,9
2652,1594,2
2653,358,9
2654,378,7
2655,2436,7
2656,841,2
2657,1100,3
2658,2232,8
2659,1419,0
2660,1213,7
2661,871,9
2662,735,7
2663,2344,10
2664,1837,5
2665,2301,5
2666,19,10
2667,1271,8
2668,2902,1
2669,1956,1
2670,306,7
2671,2234,9
2672,251,3
2673,1354,10
2674,2808,0
2675,1702,5
2676,2894,6
2677,2929,9
2678,2889,10
2679,2893,0
2680,1635,2
2681,2112,7
2682,2528,7
2683,1495,3
2684,1836,0
2685,2376,1
2686,2366,0
2687,1487,2
2688,45,0
2689,1760,7
2690,2297,3
2691,930,10
2692,1850,7
2693,2272,9
2694,2435,0
2695,794,2
2696,265,3
2697,279,5
2698,1143,8
2699,1752,9
2700,1699,9
2701,762,5
2702,2116,10
2703,2410,8
2704,1511,2
2705,2076,9
2706,1864,9
2707,2968,8
2708,2322,2
2709,789,5
2710,186,5
2711,1828,5
2712,2955,9
2713,416,10
2714,2608,9
2715,1949,4
2716,838,8
2717,1225,6
2718,2503,0
2719,1033,10
2720,1388,4
2721,2252,9
2722,217,6
2723,2374,1
2724,642,10
2725,1529,9
2726,2318,9
2727,786,8
2728,2219,6
2729,2057,4
2730,1997,3
2731,2094,10
2732,48,6
2733,1959,8
2734,2660,6
2735,543,3
2736,2831,9
2737,1576,4
2738,212,8
2739,294,9
2740,36,2
2741,1778,8
2742,2651,2
2743,1141,9
2744,1234,9
2745,2599,5
2746,2077,8
2747,153,0
2748,779,5
2749,2499,3
2750,96,0
2751,449,5
2752,855,1
2753,2136,9
2754,535,5
2755,1599,9
2756,166,6
2757,1590,10
2758,199,10
2759,858,0
2760,2316,4
2761,2208,8
2762,774,7
2763,914,9
2764,2253,3
2765,1743,5
2766,2080,9
2767,534,7
2768,1373,8
2769,2696,9
2770,404,5
2771,2717,5
2772,192,9
2773,343,6
2774,1745,10
2775,948,4
2776,1633,0
2777,224,8
2778,2821,10
2779,1321,2
2780,390,10
2781,536,0
2782,2703,9
2783,2550,8
2784,2192,1
2785,250,10
2786,2108,10
2787,1912,9
2788,431,10
2789,2927,10
2790,1754,3
2791,394,2
2792,161,7
2793,2819,6
2794,1328,3
2795,1888,7
2796,1914,8
2797,2218,6
2798,2049,8
2799,776,4
2800,2350,5
2801,383,9
2802,696,0
2803,1524,0
2804,2520,10
2805,1926,10
2806,1885,7
2807,2348,1
2808,1294,7
2809,1792,3
2810,757,7
2811,2535,9
2812,103,8
2813,2806,4
2814,2037,2
2815,1212,9
2816,1546,6
2817,583,7
2818,551,1
2819,1062,3
2820,183,9
2821,2260,10
2822,1840,2
2823,878,6
2824,1644,6
2825,1221,10
2826,2404,6
2827,2365,6
2828,2553,6
2829,1211,2
2830,795,4
2831,122,4
2832,2230,10
2833,2602,8
2834,1297,4
2835,2656,0
2836,2739,8
2837,1514,2
2838,2728,3
2839,2526,6
2840,2204,8
2841,590,3
2842,1416,6
2843,2555,5
2844,2568,10
2845,1500,9
2846,1185,10
2847,165,4
2848,904,6
2849,2601,10
2850,90,4
2851,1603,3
2852,1810,9
2853,1289,7
2854,941,10
2855,2712,10
2856,2069,4
2857,1691,6
2858,1233,6
2859,2397,6
2860,2153,7
2861,2654,7
2862,1457,8
2863,2665,5
2864,1105,5
2865,1412,5
2866,516,10
2867,987,10
2868,1847,8
2869,751,10
2870,2906,3
2871,1434,4
2872,970,10
2873,793,5
2874,1206,9
2875,582,8
2876,1011,1
2877,1115,7
2878,91,7
2879,2488,7
2880,884,7
2881,1173,8
2882,2678,7
2883,2399,7
2884,2475,9
2885,2971,3
2886,1598,7
2887,403,6
2888,1566,10
2889,115,0
2890,2972,9
2891,2269,10
2892,2370,3
2893,1277,2
2894,432,5
2895,1469,10
2896,2326,10
2897,1884,10
2898,595,10
2899,2175,6
2900,2802,3
2901,1763,10
2902,1976,2
2903,2220,10
2904,331,4
2905,301,8
2906,814,1
2907,1144,0
2908,2942,10
2909,2319,0
2910,1472,0
2911,2345,5
2912,2569,3
2913,2126,6
2914,685,10
2915,1677,9
2916,2305,4
2917,2905,6
2918,588,2
2919,1334,10
2920,1739,5
2921,2158,6
2922,1981,0
2923,1218,3
2924,349,5
2925,1,4
2926,1292,9
2927,1239,7
2928,1278,10
2929,339,9
2930,356,3
2931,125,3
2932,866,5
2933,156,10
2934,1378,9
2935,584,1
2936,1563,9
2937,705,4
2938,823,6
2939,2900,9
2940,675,10
2941,311,10
2942,1443,10
2943,460,8
2944,2657,0
2945,2184,7
2946,1463,5
2947,882,3
2948,2818,9
2949,2270,9
2950,1346,7
2951,1805,10
2952,42,2
2953,283,9
2954,344,8
2955,1034,5
2956,1052,4
2957,1690,2
2958,2469,8
2959,2857,8
2960,991,2
2961,591,10
2962,1893,8
2963,1568,9
2964,575,7
2965,1218,3
2966,2236,9
2967,158,10
2968,1855,10
2969,2659,8
2970,1899,9
2971,1674,0
2972,1543,7
2973,2946,8
2974,23,3
2975,1115,4
2976,2845,9
2977,2232,9
2978,422,4
2979,1179,7
2980,1239,6
2981,2476,9
2982,502,5
2983,285,9
2984,894,9
2985,1407,9
2986,2627,9
2987,890,3
2988,1013,10
2989,1343,1
2990,1590,10
2991,630,8
2992,2160,1
2993,205,3
2994,2163,10
2995,685,7
2996,1224,9
2997,754,5
2998,1787,7
2999,1972,7
3000,1093,10
3001,2164,10
3002,690,4
3003,2840,9
3004,451,9
3005,1450,7
3006,1698,6
3007,2846,9
3008,1754,2
3009,274,10
3010,322,8
3011,2947,8
3012,2298,4
3013,1685,4
3014,2754,3
3015,835,9
3016,979,2
3017,356,2
3018,2306,5
3019,1825,10
3020,1016,0
3021,959,9
3022,368,7
3023,1669,4
3024,957,10
3025,1349,5
3026,199,8
3027,885,4
3028,221,6
3029,1555,2
3030,2480,4
3031,2820,9
3032,31,9
3033,1676,4
3034,2431,9
3035,2692,8
3036,2780,1
3037,2004,10
3038,1289,5
3039,1498,10
3040,1488,9
3041,1459,4
3042,1327,8
3043,809,4
3044,1162,9
3045,2099,8
3046,1214,10
3047,2462,3
3048,1099,9
3049,319,0
3050,2140,7
3051,1859,10
3052,439,1
3053,2214,9
3054,2477,9
3055,2595,8
3056,1812,8
3057,2335,9
3058,1940,8
3059,1549,1
3060,529,10
3061,1499,9
3062,881,10
3063,796,10
3064,1309,8
3065,2634,2
3066,801,9
3067,658,10
3068,1188,9
3069,2998,9
3070,360,1
3071,2699,4
3072,2358,7
3073,1196,9
3074,2229,3
3075,268,7
3076,216,8
3077,2557,6
3078,76,8
3079,1612,4
3080,1892,3
3081,2584,0
3082,2185,0
3083,405,8
3084,1211,6
3085,1714,9
3086,749,9
3087,2924,8
3088,2673,10
3089,1539,5
3090,1890,6
3091,488,9
3092,2324,2
3093,2639,5
3094,2428,10
3095,2669,3
3096,1131,9
3097,2503,0
3098,1611,10
3099,87,3
3100,1234,10
3101,606,3
3102,1092,8
3103,1706,7
3104,681,2
3105,560,3
3106,2009,0
3107,1651,7
3108,2850,3
3109,161,10
3110,1362,0
3111,708,1
3112,578,5
3113,2560,3
3114,618,7
3115,1642,3
3116,2798,9
3117,2671,1
3118,859,9
3119,2521,6
3120,925,6
3121,321,7
3122,2912,10
3123,2482,8
3124,1474,2
3125,2118,7
3126,642,9
3127,39,0
3128,1281,8
3129,2506,6
3130,981,5
3131,1835,5
3132,2770,8
3133,1201,10
3134,1406,5
3135,744,9
3136,2334,4
3137,2033,1
3138,2303,10
3139,1418,8
3140,2598,10
3141,1005,10
3142,2799,8
3143,668,4
3144,458,6
3145,1144,5
3146,2984,4
3147,2785,1
3148,1208,10
3149,1530,10
3150,2537,10
3151,2282,0
3152,376,5
3153,1424,8
3154,546,5
3155,480,9
3156,2888,6
3157,1536,2
3158,1453,9
3159,626,4
3160,876,10
3161,2993,10
3162,164,10
3163,603,7
3164,2151,6
3165,1588,9
3166,1516,9
3167,2849,3
3168,2970,5
3169,2500,7
3170,1213,3
3171,2046,8
3172,2545,0
3173,2202,8
3174,2886,9
3175,1227,3
3176,915,8
3177,361,0
3178,2264,10
3179,363,7
3180,346,10
3181,665,7
3182,1172,10
3183,457,1
3184,1901,9
3185,2449,5
3186,2210,8
3187,2339,10
3188,879,4
3189,198,9
3190,427,10
3191,1141,10
3192,1780,4
3193,2424,7
3194,142,10
3195,483,4
3196,565,8
3197,89,8
3198,1049,7
3199,2654,2
3200,527,4
3201,182,9
3202,416,6
3203,2088,6
3204,601,5
3205,1164,0
3206,2548,9
3207,2356,4
3208,2196,5
3209,761,4
3210,401,3
3211,1241,3
3212,2827,2
3213,866,0
3214,1069,5
3215,2079,8
3216,2532,4
3217,162,9
3218,571,10
3219,649,8
3220,2674,4
3221,1508,10
3222,2133,10
3223,306,7
3224,399,10
3225,978,5
3226,484,3
3227,1074,0
3228,2012,0
3229,664,9
3230,793,6
3231,2777,8
3232,1948,4
3233,2464,0
3234,2868,8
3235,1820,8
3236,1055,6
3237,3000,8
3238,2167,10
3239,2830,0
3240,343,9
3241,80,4
3242,1983,5
3243,2504,9
3244,449,5
3245,2877,8
3246,2636,7
3247,1384,6
3248,2484,0
3249,2406,0
3250,632,8
3251,1041,10
3252,1307,10
3253,1337,0
3254,2442,7
3255,2720,9
3256,1740,8
3257,987,7
3258,1937,9
3259,1843,5
3260,1907,10
3261,2607,2
3262,1105,3
3263,1096,7
3264,1230,7
3265,2254,7
3266,2381,10
3267,435,10
3268,429,6
3269,517,9
3270,635,3
3271,2184,9
3272,2473,0
3273,2793,9
3274,2880,4
3275,426,10
3276,1404,10
3277,993,3
3278,1283,9
3279,388,10
3280,2753,5
3281,2110,0
3282,1285,9
3283,865,10
3284,994,10
3285,1296,8
3286,1900,9
3287,254,6
3288,1723,6
3289,926,5
3290,1703,6
3291,1620,2
3292,1235,9
3293,762,10
3294,2832,10
3295,1257,6
3296,872,8
3297,1380,3
3298,1681,8
3299,776,1
3300,35,10
3301,2913,9
3302,965,8
3303,41,5
3304,2574,3
3305,1592,10
3306,2978,9
3307,596,9
3308,589,1
3309,1782,8
3310,1414,0
3311,996,2
3312,1550,4
3313,1251,6
3314,2250,8
3315,63,9
3316,1807,6
3317,1548,6
3318,1361,4
3319,1290,2
3320,816,4
3321,160,10
3322,1028,8
3323,2837,5
3324,1810,7
3325,636,9
3326,1245,10
3327,387,5
3328,724,2
3329,1480,3
3330,444,6
3331,2930,8
3332,1839,9
3333,2247,9
3334,500,9
3335,2341,10
3336,2438,9
3337,917,4
3338,779,4
3339,2926,4
3340,2585,6
3341,167,5
3342,1393,8
3343,1842,6
3344,952,2
3345,2618,10
3346,1340,3
3347,48,9
3348,2364,7
3349,2891,8
3350,946,7
3351,810,4
3352,800,3
3353,648,8
3354,266,8
3355,74,3
3356,2420,4
3357,740,8
3358,830,10
3359,2896,10
3360,938,0
3361,935,7
3362,328,9
3363,1700,8
3364,2858,0
3365,755,9
3366,2871,9
3367,582,7
3368,1130,3
3369,604,8
3370,141,9
3371,867,4
3372,2002,4
3373,1847,10
3374,1921,4
3375,544,6
3376,1621,3
3377,765,9
3378,799,5
3379,2191,4
3380,1216,10
3381,459,9
3382,259,2
3383,2971,0
3384,340,4
3385,298,10
3386,948,0
3387,1682,3
3388,1461,3
3389,2787,1
3390,611,7
3391,2529,8
3392,2137,10
3393,792,2
3394,107,4
3395,2146,5
3396,1756,0
3397,4,6
3398,1737,3
3399,574,0
3400,190,9
3401,2156,0
3402,241,5
3403,2173,9
3404,1970,5
3405,1753,6
3406,1661,2
3407,1934,8
3408,2268,2
3409,1760,7
3410,1243,9
3411,70,8
3412,1558,9
3413,1124,0
3414,2317,0
3415,966,5
3416,220,10
3417,2702,7
3418,1197,9
3419,1769,8
3420,2653,10
3421,2572,9
3422,2177,8
3423,2599,2
3424,1583,8
3425,2662,0
3426,924,4
3427,689,7
3428,730,7
3429,2965,6
3430,707,0
3431,206,2
3432,2525,9
3433,2774,7
3434,2247,8
3435,2573,10
3436,965,4
3437,474,7
3438,2954,7
3439,1544,3
3440,249,9
3441,2465,4
3442,113,5
3443,2885,8
3444,2607,4
3445,1661,4
3446,2031,6
3447,237,10
3448,627,3
3449,803,5
3450,1675,6
3451,2415,9
3452,141,4
3453,91,8
3454,574,7
3455,2443,6
3456,2313,6
3457,1664,10
3458,2193,9
3459,1826,8
3460,1469,10
3461,1844,9
3462,2451,8
3463,2959,5
3464,1353,5
3465,2181,4
3466,1568,10
3467,882,2
3468,2265,7
3469,831,9
3470,2524,5
3471,1518,10
3472,1964,0
3473,1281,6
3474,2863,10
3475,2074,4
3476,1625,2
3477,1819,10
3478,980,7
3479,97,10
3480,1681,10
3481,2395,9
3482,2497,6
3483,1282,10
3484,443,4
3485,2495,9
3486,2325,5
3487,1980,8
3488,2235,8
3489,80,5
3490,1194,3
3491,262,8
3492,2618,10
3493,2213,3
3494,1934,1
3495,1465,9
3496,816,4
3497,2202,10
3498,2849,8
3499,1197,10
3500,302,3
3501,1621,1
3502,2833,0
3503,1012,9
3504,2658,10
3505,1403,5
3506,1271,3
3507,2088,3
3508,840,10
3509,2729,9
3510,686,9
3511,515,2
3512,13,10
3513,2210,8
3514,1325,8
3515,2359,5
3516,2442,0
3517,413,10
3518,2043,10
3519,297,9
3520,1948,1
3521,676,7
3522,2085,6
3523,104,5
3524,2218,7
3525,1677,7
3526,1074,9
3527,359,5
3528,1973,9
3529,284,7
3530,1818,6
3531,177,6
3532,1850,4
3533,535,0
3534,1549,10
3535,2084,0
3536,616,2
3537,2291,9
3538,473,6
3539,2038,2
3540,1734,7
3541,1732,5
3542,1216,7
3543,2759,8
3544,1497,0
3545,88,7
3546,974,4
3547,1697,8
3548,2254,4
3549,2654,8
3550,1800,3
3551,1028,8
3552,1932,1
3553,956,10
3554,1919,9
3555,2296,8
3556,1178,10
3557,292,9
3558,2119,8
3559,1380,4
3560,499,6
3561,520,10
3562,877,10
3563,216,10
3564,1517,3
3565,1195,4
3566,648,4
3567,1039,5
3568,1992,9
3569,52,4
3570,386,8
3571,1710,5
3572,399,9
3573,842,8
3574,451,8
3575,1550,4
3576,1862,10
3577,392,3
3578,373,10
3579,1120,5
3580,2933,6
3581,944,9
3582,2943,9
3583,234,8
3584,162,8
3585,356,4
3586,2489,2
3587,645,1
3588,860,1
3589,2873,10
3590,255,2
3591,1297,7
3592,1153,8
3593,2290,9
3594,600,6
3595,26,8
3596,849,8
3597,1234,7
3598,2500,6
3599,2491,6
3600,1941,9
3601,795,8
3602,485,8
3603,295,9
3604,1053,8
3605,231,10
3606,1814,8
3607,388,6
3608,2479,10
3609,355,7
3610,1448,10
3611,1277,7
3612,1707,9
3613,2967,6
3614,1252,2
3615,2269,8
3616,821,10
3617,714,6
3618,217,9
3619,341,6
3620,1759,10
3621,1094,6
3622,1925,10
3623,291,3
3624,2632,9
3625,1192,4
3626,620,9
3627,2123,9
3628,988,10
3629,1260,10
3630,567,8
3631,673,3
3632,2804,0
3633,512,4
3634,722,10
3635,2480,1
3636,2712,10
3637,2030,6
3638,57,5
3639,2691,8
3640,1427,10
3641,244,5
3642,275,4
3643,101,5
3644,571,9
3645,2110,1
3646,1957,8
3647,788,6
3648,1522,8
3649,930,10
3650,2413,9
3651,1090,0
3652,601,6
3653,2044,1
3654,2315,4
3655,2467,6
3656,2812,10
3657,2242,9
3658,2917,3
3659,1540,1
3660,1885,9
3661,573,2
3662,1486,7
3663,470,6
3664,2583,2
3665,538,10
3666,723,3
3667,480,9
3668,563,2
3669,1591,10
3670,761,0
3671,2373,4
3672,1274,9
3673,2800,3
3674,1246,9
3675,1107,4
3676,2437,4
3677,1272,5
3678,1565,9
3679,942,4
3680,423,10
3681,1487,2
3682,2809,4
3683,2120,4
3684,2339,10
3685,1768,9
3686,760,8
3687,725,4
3688,1596,9
3689,444,6
3690,1040,8
3691,1004,5
3692,1794,10
3693,1671,10
3694,1279,3
3695,2487,0
3696,1967,10
3697,1548,3
3698,2860,5
3699,1604,3
3700,1364,0
3701,254,8
3702,692,0
3703,279,9
3704,992,4
3705,884,4
3706,1396,10
3707,719,8
3708,258,5
3709,1553,5
3710,782,7
3711,1441,0
3712,1269,3
3713,2530,9
3714,1389,4
3715,488,10
3716,2111,5
3717,2428,9
3718,151,0
3719,2355,9
3720,222,9
3721,2782,10
3722,314,2
3723,2241,1
3724,1639,5
3725,1237,6
3726,1946,8
3727,298,9
3728,1168,10
3729,1822,6
3730,1061,10
3731,1882,3
3732,2403,5
3733,2051,2
3734,1996,4
3735,1127,9
3736,2668,5
3737,2590,7
3738,1730,1
3739,1399,9
3740,551,1
3741,1753,9
3742,2438,10
3743,1125,5
3744,2551,9
3745,429,2
3746,1706,8
3747,1144,0
3748,2008,0
3749,2810,10
3750,1899,10
3751,2346,9
3752,608,10
3753,2220,10
3754,598,10
3755,2540,10
3756,274,10
3757,2605,1
3758,485,10
3759,491,7
3760,1719,3
3761,2599,3
3762,382,8
3763,1023,10
3764,1582,3
3765,2180,6
3766,550,8
3767,744,9
3768,2929,7
3769,1207,7
3770,1215,10
3771,1420,4
3772,2193,9
3773,2550,4
3774,1125,1
3775,2404,9
3776,1870,9
3777,1168,6
3778,189,9
3779,1800,3
3780,730,3
3781,1222,10
3782,1084,4
3783,55,9
